gyroX_mean,gyroY_mean,gyroZ_mean,accelX_mean,accelY_mean,accelZ_mean,gyroX_std,gyroY_std,gyroZ_std,accelX_std,accelY_std,accelZ_std,target_column
0.102437500997136,0.13103749727209404,0.0123291667550802,0.013730479714771135,0.6249484022458395,0.7901067535082499,0.12514532241251405,0.0697894748979802,0.0319705491994191,0.06603218098892676,0.04202952676767234,0.045436440522082844,B
0.021358336011568724,0.12462083498636879,0.07044583434859907,-0.0375561515490214,0.5844707687695821,0.7777732610702515,0.21458312006210284,0.3776661728776923,0.060486927640978946,0.10555346420857731,0.11027623781844262,0.05980270399089526,B
0.14758333315451935,0.07347082905471326,0.0642583345373471,-0.07967043171326316,0.6280789375305176,0.7561144828796387,0.07772099493561319,0.1720283372576156,0.031155308406502404,0.00923686090296256,0.014256970011417453,0.03738172831620409,B
0.18104166413346925,0.18030833670248583,0.04083749651908874,-0.033411004890998165,0.608734925587972,0.8039799729983012,0.2290458301639096,0.17798972332375243,0.16843816930028713,0.07766923255755004,0.02575208752575252,0.025596968192692048,B
0.0019250003000100685,0.06641250165800246,0.013016666596134499,0.04272610694169993,0.5625723401705424,0.8305231928825378,0.04276957421760438,0.061139744177298325,0.04552232878023516,0.1044249729757282,0.030298439015944246,0.030384112266774344,B
0.06943749884764354,0.036620835463205964,-0.0054083333040277,-0.0211081306139628,0.4489147861798604,0.8699199358622233,0.07347609261526471,0.11312468338524724,0.02195971513923332,0.1560573745811708,0.007572295969582237,0.02996216401865986,B
-0.054312502344449336,-0.007745832204818735,0.0074708325167497,0.009722994271820997,0.6302509307861328,0.7234937946001688,0.09121205535069951,0.19544749828066607,0.04424260662464322,0.053220035835494256,0.23441798748007384,0.18289778636821433,B
-0.04505416750907896,-0.07136250038941701,0.007791666314005834,-0.0343287473854919,0.681476354598999,0.7036755879720052,0.14916578899274208,0.17160567660354106,0.025541465177419734,0.025403764406875137,0.007030749703008959,0.0021037230506380147,B
-0.0330458334647119,0.0066000049312909355,-0.013291667060305669,-0.009141756532092865,0.5780465602874756,0.8437132040659586,0.026527643242734697,0.20147588123103766,0.03221209637636872,0.019015417473717017,0.026714088596136276,0.030873564152734716,C
0.010541666454325133,0.12640833094095186,0.03506250043089187,0.03555240606268243,0.6602305769920349,0.7702273527781168,0.03401849209261542,0.11341210613315175,0.031607957626634355,0.01615158328410824,0.009873832348471182,0.010723871919187044,C
0.25836249689261115,0.10647083135942614,0.031762499983111966,-0.05186786611254013,0.5721576809883118,0.7907950480779012,0.2458964841678752,0.08992923747610991,0.026258181171933976,0.10115694253541169,0.07319766778344017,0.0682877921114104,C
0.04473333433270454,0.024749999089787405,-0.014208333256344,0.030657768249511667,0.6277016599973043,0.7927630941073099,0.0847968584549753,0.08058027794885785,0.017793017026416936,0.013732105076716487,0.033492655846562,0.011429596781870952,C
-0.033320831755797066,0.11087083319822943,0.0203958333780368,0.045102048665285076,0.5582589507102966,0.8271581133206686,0.06670469523362002,0.060051043321234746,0.02493316523032747,0.0028310085406914906,0.012415723046858411,0.022056586095033793,C
-0.01663750037550923,0.09418749747176963,-0.001008332396547032,0.11342813571294146,0.582905520995458,0.7567620078722636,0.08293073993646052,0.11996053175170236,0.05787171132877158,0.02901001023819539,0.24865244050701574,0.2368897376361261,C
-0.06774166598916054,0.13328333447376883,0.0010541665057341666,0.06825470800201093,0.5998990833759308,0.8104399045308431,0.08613344308685393,0.09207741353856118,0.023970921021245022,0.026434769197103202,0.11582220428391987,0.07953876116183894,C
-0.0776875019073486,0.0815375000238418,0.0280499998480081,0.1121636927127838,0.6567992568016052,0.7275726199150085,,,,,,,C
-0.04441250006978709,0.03419166306654614,0.032724999512235266,-0.026201609677324697,0.6409579316775004,0.7616617679595947,0.07285670774853553,0.15130050934787556,0.0068791237352743475,0.029569485793342388,0.036690348415364296,0.04089567522678604,D
-0.12801249697804448,0.048858329653739936,-0.004033333311478268,0.0079588846613963,0.6228732864061991,0.7790938019752502,0.11146433397875506,0.20387542012734267,0.034796013518245815,0.05295892189491778,0.024258893935588586,0.005500433063754926,D
-0.0434041662762562,0.11953333268562949,-0.005591666015485899,0.05394298893709973,0.6027899583180746,0.7912284334500631,0.04088222774686516,0.05320989578755145,0.028775741883482434,0.04047142978135436,0.010149863972535112,0.02913422357871559,D
-0.055595835049947064,0.04088333155959843,-0.006187499811251967,0.026002764391402335,0.5693381826082865,0.8296054402987162,0.019903967135063882,0.029135834082602684,0.028606609138839004,0.014944411748771681,0.012769365151244237,0.04893566591928339,D
-0.05092083414395646,0.0285083344206214,0.00022916651020446661,0.03402283166845637,0.45622103412946063,0.8902785778045654,0.05366752665757831,0.08992514084248304,0.011121644856575397,0.05748627093203919,0.044403718415522216,0.017815687225210763,D
-0.06884166660408177,0.08282083521286643,0.01778333370263373,0.038545272548314295,0.5887484848499298,0.7737913131713867,0.11741769996705376,0.03774427246110405,0.013915607579924988,0.037185801087986026,0.2187072068698402,0.2056526999666439,D
-0.006324999655286468,0.06687083343664803,0.013520833104848867,0.041981717571616096,0.6796408891677856,0.7452443440755209,0.029603402345535205,0.13127357107407453,0.01551151953271195,0.047091509084070164,0.016339422157987216,0.01296756375384282,D
0.10417916749914484,0.055733333031336436,0.04487083293497557,-0.0036046970635652334,0.6579515139261881,0.7503377795219421,0.12171121842409151,0.23247181433778877,0.02234336197099233,0.01573057963968599,0.01239482773497407,0.01915316644632656,E
0.07072083279490471,0.045374996960163096,-0.0037583331577479995,0.015739319380372766,0.6176064213116964,0.7864357630411783,0.09055315309917339,0.13302277376707722,0.019755229684176923,0.01844252460915698,0.06639873836278196,0.03701760280358601,E
0.0378125011920929,0.021587499883025867,0.0272249995420376,0.008427954744547566,0.5639693737030029,0.8217179179191589,0.07674582027786357,0.10448805750185677,0.019190488025761412,0.0013519223890091018,0.01915466459439868,0.027637089057713535,E
0.018333334475755702,0.0301124999920527,-0.0024291671191652674,-0.08151102066040038,0.5895999272664388,0.7757644255956014,0.12622053481998885,0.0840020366094002,0.02149769021603202,0.0578366941411336,0.010821179959801861,0.01309438632386645,E
0.018149999280770598,0.035474999807775,-0.003758332847307099,-0.004109457251615801,0.572606364885966,0.8270867268244425,0.08007919878135712,0.0835507975993474,0.03611209961296528,0.029016781363781503,0.05433972353919831,0.0369397630254533,E
0.05518333179255327,0.022458332280317933,0.0232833330519497,0.05431518672655023,0.5044230322043101,0.8486078381538391,0.09776020800902858,0.1248242794435521,0.0234494274713821,0.053229415299413954,0.08776254289705378,0.0579390886494303,E
-0.058941664639860364,-0.018149998970329734,-0.010633333430935867,0.032595228403806666,0.4324616591135661,0.8794338504473368,0.07110176934984638,0.13441762454598666,0.00744576589684769,0.0035243993172452237,0.05097271334822177,0.035324325921598294,E
-0.113987497985363,0.0516999997198581,-0.0496375001966953,0.0638291388750076,0.7315495610237122,0.7580570578575134,,,,,,,E
-0.06856666629513103,0.1153625001509984,0.0377666656859219,0.004349090779821033,0.6285836895306905,0.7836162646611532,0.03308878016498127,0.09028505874880058,0.0500247459437705,0.03402976816124188,0.06588084668005907,0.014866740936242481,F
0.05431249613563221,-0.0670083307971557,0.007287500115732333,0.010467387114961901,0.622399091720581,0.7607083121935526,0.1195994711006915,0.0935461220245493,0.023483534401364605,0.006732843752818458,0.08713306231760315,0.04349776394819611,F
0.03785833266253273,0.0662749980886777,-0.0023375001425544662,0.07991005976994826,0.5900078415870667,0.7995238105456034,0.12749344810510818,0.16301429206109358,0.019997151353837762,0.028954547103905038,0.045686150454356284,0.01600656576983968,F
0.051058332125345836,-0.07530417076001568,0.017737500990430498,0.05850112065672874,0.6233525474866232,0.7698143919308981,0.15944868436194715,0.28821805606218237,0.05276256968620437,0.030703082506291522,0.023793294815646474,0.047042472036181816,F
0.04656666455169516,-0.08699166278044383,-0.0349708342303832,0.04245078749954697,0.6035343607266744,0.7917433977127075,0.10765067188234366,0.16010942347093385,0.032515868311326024,0.031616847511043454,0.024665133789289917,0.036580505979527785,F
0.039691666762034096,0.008662499487400064,0.010312500099341034,0.007918094595273303,0.6230466465155283,0.7329363624254862,0.08126940235548404,0.17628492089342745,0.03148840093513259,0.10312464640398276,0.2052324967774495,0.17866923450462496,F
0.05403749893109002,0.005866666634877535,0.02667499954501783,0.0186251153548558,0.5807284116744995,0.8112199306488037,0.13013857342970625,0.04956952722632206,0.004425706655188531,0.12076410772516595,0.09367301280456973,0.059919100755268434,F
0.0277750007808208,0.1647250056266784,0.0334125012159347,0.0475238747894763,0.6585276126861572,0.7424553632736206,,,,,,,F
-0.04931666577855743,0.020029164850711878,0.024704166067143266,-0.06274313728014629,0.6181825598080953,0.7771920363108317,0.06583081992492826,0.2205337658070388,0.05789947314446153,0.13718453828140226,0.007954033071045821,0.02906481795385198,G
-0.04239583263794574,-0.1607833355665207,-0.017554168899854034,-0.04527540380756063,0.6030601660410563,0.7868130803108215,0.023333037111719586,0.30385666221800156,0.11757531297524522,0.0915861921487563,0.08195399517147417,0.058863728556884674,G
0.07328749789545927,0.24383333387474218,0.06806249792377149,-0.1280049805839856,0.6505738695462545,0.7428581913312277,0.11039708401030474,0.27560284085910497,0.022444110485073776,0.013067578439828254,0.006110631192827073,0.017757140184927293,G
0.11183333521087961,0.07979583243529,0.008295833133161066,-0.0393304551641146,0.5853834052880605,0.7896733482678732,0.06610166373194547,0.12965486456455624,0.018882276624843757,0.10090471413316816,0.07918995616128587,0.05453273583559056,G
0.11297916248440742,0.1629833330710729,0.03781250103687247,-0.0053382168213525994,0.5598242084185282,0.8031590978304545,0.1375255866088727,0.20491017179628856,0.06041885362463757,0.0771916966618278,0.03634367076536837,0.0023255754579729446,G
-0.009395834058523166,-0.0499583339939515,0.015124999762823133,-0.004078865672151234,0.4606109360853831,0.9022092223167419,0.06975754961789084,0.17748695492373634,0.010757562435489065,0.11896181381940932,0.07249945752047636,0.03729750872064625,G
-0.047895835091670336,-0.0721874954178929,0.022733333210150402,-0.04170639316240943,0.41618189215660095,0.9058139324188232,0.12663334684669378,0.20862890902666753,0.03861996151363984,0.10989050690328338,0.03891836164340915,0.05950497409900955,G
0.04445833216110864,0.018791664391756068,0.012833332798133265,0.042894363403320306,0.7445305585861206,0.6661500533421835,0.07168081211386979,0.1032625294882178,0.01087235790388213,0.08823412274563228,0.11781980580833915,0.15937709567481953,G
0.011045832807819067,0.07232499867677687,0.027179166053732204,-0.009381389866272634,0.5864388346672058,0.7940530180931091,0.061094009844880094,0.18942874618071837,0.021986818103396755,0.13272521518693436,0.008372921869312218,0.035390612014253066,H
0.0071958336047828,-0.0737000008424123,-0.0207166665544113,-0.0966028161346912,0.6842652956644694,0.7227391997973124,0.013067806406442407,0.15526685048785427,0.06820073887375253,0.033735296827474476,0.0035138857430195513,0.025295714193503377,H
0.06636666506528853,0.11022916932900749,-0.0010083328622083009,-0.0815416077772776,0.6634273727734884,0.7265835007031759,0.12924482829082373,0.22957235834202644,0.06410661311703601,0.015858695335810923,0.00974930320373618,0.02146837860181949,H
-0.008341666311025599,-0.09987082829078037,-0.02401666653652983,-0.08018538914620874,0.6108405987421671,0.757445216178894,0.046619665843751414,0.14186563918571796,0.04227098254387753,0.06218021070412423,0.010765600744703136,0.020503177226843382,H
0.10546250020464261,0.1298458321640889,9.166666616993296e-05,-0.025829412043094597,0.6543213129043579,0.7298771937688192,0.12012212944495489,0.13776377073011678,0.030788129986419176,0.1057492181360564,0.016604014983709194,0.06836001837717105,H
-0.005866664151350666,0.11820416649182637,0.013704167058070467,-0.10289446637034412,0.5343618790308634,0.8345001141230265,0.14586036365376992,0.3321055470671619,0.024975970687700074,0.047217045705662875,0.02402110165848135,0.022005752313261677,H
-0.07521249850591016,-0.1765041649341583,-0.013658333569765034,-0.02661459489415083,0.5576828221480051,0.8321598172187805,0.06782681384184873,0.02354276815837814,0.003813818572347304,0.02585799278062489,0.0610926876844792,0.030405501444211877,H
0.0251625000188748,0.26271667626375955,0.012054166446129467,0.04704460998376209,0.4581941862901051,0.8765175143877665,0.06751628048030525,0.31959658224139714,0.03626308832710894,0.11191593132668734,0.01821045919624909,0.033001418896770815,H
-0.05426666761438046,-0.24305416643619537,0.019250000206132666,-0.05367276631295676,0.7320900162061056,0.6085003515084585,0.030449446717403766,0.05910170613326357,0.017870239815171673,0.05561565418528831,0.18399914164492195,0.1574509746101644,H
-0.07553333338970937,0.0289208342631658,-0.008433332821975134,-0.0007800857226053689,0.6804209550221761,0.7371222774187723,0.12233716929701258,0.3140499495556369,0.02347601861193056,0.11390174562788152,0.0288963604606013,0.01576524508696422,H
-0.0439999997615814,-0.10335416719317432,0.012787500396370867,-0.0405847070117791,0.6877985994021097,0.7258696953455607,0.01836332906752101,0.086586290364556,0.03805074885311893,0.011755078770031093,0.024770152605153944,0.009473307457569177,H
-0.003895834398766331,-0.057979166507720926,0.012970833107829033,-0.0969393228491147,0.598231832186381,0.800512949625651,0.07415220096090382,0.17789951245020916,0.0038138185723473037,0.014225410774000118,0.015103852334999815,0.03785053680600544,I
0.034420831749836595,-0.04317499945561087,-0.014712499454617467,-0.05400927240649856,0.622470478216807,0.7563235561052958,0.07993816661228122,0.20962509667390047,0.00329999998211865,0.0036933126104625176,0.06734730644483712,0.07847722242548613,I
0.08080416917800903,0.03574999670187634,0.007333333604037768,-0.0799814475079377,0.6270234982172648,0.7708748976389567,0.08796307768308013,0.33526692548927395,0.020568241772445525,0.057060656131448964,0.011418696263930116,0.04462334715299001,I
0.20510416726271305,0.19062083369741836,-0.016316667199134837,-0.06193246568242703,0.6362366477648417,0.744117538134257,0.07993592554721897,0.1591529304411236,0.04727367799369939,0.0041850858243693565,0.03230869312617402,0.053897032642510924,I
-0.003574999670187667,-0.12122917175292967,-0.005958333921929168,-0.06709732798238598,0.589941551287969,0.7204652229944865,0.17539029255165245,0.3303768921936756,0.049977103945330385,0.07887272428489606,0.1364948888458821,0.04571393768379444,I
0.026720834275086702,0.010449999322493908,-0.018929166098435698,-0.029943968479831936,0.515573630730311,0.82039741675059,0.05331478852642805,0.27146389047945624,0.059200788564850323,0.006263889099334474,0.07890706423350932,0.058002979984078745,I
-0.04748333369692163,0.010908332963784536,-0.00032083317637440073,-0.05526862045129136,0.4483335614204407,0.8712404568990072,0.0950312365840557,0.13916428419788518,0.021462483146304168,0.016979944376265613,0.02344500089751916,0.008654385075465192,I
0.04303750395774842,0.04473333557446799,0.008525000109026832,-0.007714153112222765,0.6043552358945211,0.7663524548212687,0.19405693712223349,0.2846014340525781,0.012962247047640372,0.05195299132076079,0.14803870282827253,0.09255768770942048,I
-0.0071958337600032994,-0.18864999463160828,-0.0573374989132086,-0.07658578703800836,0.5949738224347433,0.821213165918986,0.07795199109235523,0.07881388832115756,0.025927774455915653,0.012859342894819784,0.013596735937655017,0.026012325845945816,J
-0.05004999910791714,-0.15766666705409685,0.015766666426012866,-0.07569863523046172,0.634839673837026,0.7543554902076721,0.06807291664833073,0.1261366224115445,0.02069561484729152,0.02191140342255587,0.03398099601566491,0.05449465302311253,J
-0.03730833219985166,-0.124529168009758,-0.013658332948883365,-0.04768703070779636,0.5705669323603312,0.8121733864148458,0.05731793154059102,0.13085322340739225,0.0383756390159472,0.021409155185032017,0.0777532728008612,0.05367441813472988,J
-0.0037124979620179,0.07512083339194457,0.0037125001351038336,-0.07956845934192336,0.631036102771759,0.7600607872009277,0.10173578350700876,0.2588535424705302,0.022576394233206704,0.03303662390379721,0.023333213265621076,0.04214250938036566,J
0.025208329161008236,-0.10725000066061813,0.007562499493360532,-0.06566972533861791,0.6137009263038635,0.7842331727345785,0.21986491641630143,0.11580561527822623,0.07700650435546716,0.002184790189753031,0.036151271077506146,0.03204023626907432,J
-0.09748749869565164,-0.227012500166893,-0.020716666554411203,-0.07892603799700733,0.5084611177444458,0.8598910172780355,0.07312466477063521,0.09987300196919753,0.008681394977812482,0.04677784878000418,0.07846969881663347,0.04798315259291935,J
-0.16756666700045267,-0.1481333350141843,0.012420833110809333,-0.03249835579966507,0.43000925580660504,0.9090413649876913,0.0809361669657316,0.040510110323303664,0.015473688916270018,0.059039461545052706,0.05207296383869785,0.043601107565299724,J
-0.06783333172400793,0.022045830885569263,0.002520833474894367,-0.03293173604955273,0.6751541296641032,0.7428581913312277,0.11589360126014311,0.22378150556371748,0.01951838224233181,0.025168819619565182,0.025647044365944307,0.024028102460404415,J
-0.0276375003159046,0.0369874984025955,0.0215875003486871,0.0226377006620168,0.7408187389373779,0.8032253980636597,,,,,,,J
0.009945834676424669,-0.07525833199421562,-0.0069208334510524995,-0.0692336373031139,0.6092855532964071,0.7769931753476461,0.08737173917399217,0.13887039151170472,0.02042526872022388,0.031706620791677666,0.041699160120867135,0.0515198491294167,K
-0.08845833440621687,-0.23462083439032233,-0.008341666931907299,-0.035006857166687604,0.5910632411638895,0.8053056200345358,0.028615972737217926,0.0771991621546846,0.018212565606476307,0.002022068665550833,0.05864185657698149,0.04288053579406729,K
0.058895830065012,0.04716249741613863,0.0248416662216186,-0.04003915749490256,0.6469080050786337,0.7425267895062765,0.15743877953956736,0.13443752219551555,0.025686137905947322,0.01852784485520388,0.03209506716744686,0.023193273753849136,K
-0.013474999616543401,-0.0019249940911928627,-0.021129165465633065,-0.09497127433617907,0.6767500042915344,0.6881707906723022,0.1227285930470458,0.22367252690460815,0.06005686511877151,0.005722569412188919,0.005324694512739169,0.02869540752373818,K
-0.04784999974071977,-0.06989583869775133,-0.027866666205227365,-0.03969755209982393,0.5627457102139791,0.8176390926043192,0.04969516988320012,0.11883742084641685,0.03621561346614277,0.029294429603275156,0.020938765584982397,0.009751419375379105,K
0.0639374988774458,0.040745833888649934,0.0112291666058202,-0.037352205564578335,0.5581213037172953,0.8075846831003824,0.04245010375712548,0.07208860713561198,0.007452111155693264,0.0580332336702223,0.06409614270965142,0.05245735732104284,K
-0.0313041691357891,-0.08667083332935965,0.024474999556938732,-0.0302549805492162,0.42750072479248047,0.910841147104899,0.09035061780002389,0.11234737055948127,0.009542144386999308,0.018565926484772805,0.030706486264749346,0.020055290949329573,K
-0.07773333027337986,-0.013108332951863637,0.021358333683262235,-0.030861711750427834,0.5069315532843272,0.8684566219647726,0.09036923320991565,0.11043991891583614,0.04101105155771392,0.01161103447144234,0.15752802337529728,0.11107315758277099,K
0.03414583361397187,-0.02497916606565313,-0.009395833282420966,-0.06550147260228788,0.5711124936739603,0.8514273564020792,0.0509882809113205,0.0405346019895986,0.00283241098649038,0.010160752868301532,0.02599008323768738,0.06288413534686874,L
-0.055458333343267406,-0.0364833325147628,-0.0379041656851768,-0.033512975011641695,0.6512264808019003,0.804081916809082,0.03783032905645401,0.020565023518350597,0.008237767629865833,0.02691304737516326,0.042245078772387715,0.07596544538904212,L
0.023466665608187536,-0.01397916674613949,0.0009625003052254668,-0.05159764116009074,0.5198513269424438,0.8239970405896505,0.06689927170432074,0.22997410138859428,0.02883601567975608,0.03398593455666773,0.0754824141321001,0.03268000163519094,L
0.031899998585383095,0.014941667517026266,0.008479165844619265,-0.05411124229431147,0.6153630415598551,0.8248178561528524,0.11948417620377692,0.22914656221329807,0.03679257763541792,0.04610857730373233,0.012707646856668293,0.03344495539841846,L
-0.042900002251068735,0.07626666656384863,-0.024979166376094,-0.04823257836202777,0.5356569389502207,0.8240990042686462,0.12375710450954736,0.19764262517945522,0.034767203975881865,0.0250056276233012,0.057026064577559085,0.046505066774060855,L
0.0385458329692483,0.12113749794661993,0.0067374996530513015,-0.04323596941928063,0.574135939280192,0.7633901834487915,0.08654883151653593,0.11005902037079084,0.0351411374867501,0.023316164557827118,0.22607468067230177,0.18663490755852394,L
0.04546666579941903,0.14886666586001715,0.016729167041679167,0.03545043493310606,0.7430672446886698,0.68776802221934,0.02822782624038746,0.05021016094832063,0.01921083846361404,0.018961203040897427,0.10151384267084097,0.16233177657661185,L
-0.046062499439964676,-0.07938333119576173,0.010495833276460533,-0.049797841658194834,0.6131196816762289,0.8025829593340555,0.046769406491656174,0.07896503182046571,0.006210881713999039,0.010505139838752656,0.03462002026788933,0.031630619823842694,M
0.039599999630202866,-0.0041250027716159725,0.002337500142554434,-0.027634310225645702,0.6700198451677958,0.7603004376093546,0.11844002897043684,0.15374928726625608,0.034215404570956336,0.04130582076549504,0.005214619396750284,0.04182458166849362,M
-0.019708335399627668,-0.003941665093104063,-0.008020833755532867,-0.06478257228930787,0.5593857367833456,0.8271632591883341,0.08875061199215024,0.17927186119511412,0.028072346274930104,0.06396806613826948,0.0552335729576574,0.043423610304739346,M
0.04936250050862626,-0.0307083303729693,-0.026170833657185238,-0.043847797748943096,0.6149245699246725,0.7994881470998129,0.12168175189647644,0.16217437752342423,0.03044727337497162,0.05232311948883254,0.04652946783053906,0.06318902413759814,M
-0.06480833391348521,-0.014575002094109802,0.010816666608055433,-0.025661159306764603,0.5088078280289968,0.8448706070582072,0.15685136392561144,0.10326048518338614,0.016663237965892985,0.029557398173185985,0.070084361979544,0.024899764174312104,M
-0.06104999966919423,-0.12118333329757053,-0.036025000115235566,-0.015367124229669566,0.5501369039217631,0.8484345078468323,0.061803610870060234,0.09102462042076499,0.008367188651906872,0.07041469670254513,0.03720119661466011,0.021864862705525914,M
-0.05568750016391274,-0.05894166479508076,0.0007791666624446335,-0.02355544424305357,0.5453799267609915,0.759214440981547,0.04239997028910899,0.00751401054949616,0.013037388072052392,0.031406629906782266,0.2752580656155169,0.22404896679643216,M
0.0071958297242721014,0.281416654586792,0.016729166265577064,-0.03086171081910527,0.5160783926645914,0.8788628379503886,0.19023691918064942,0.3292748634166427,0.03301441453948447,0.01607899368886285,0.015698901589784875,0.04772903119970425,M
-0.07952082995325327,-0.07360833200315633,0.0014666666587193663,-0.017059852679570497,0.6737622221310934,0.7287912170092264,0.1078447379872397,0.07465633600658914,0.012548962372512164,0.05198468586232213,0.008188754292396154,0.04274505358602741,M
0.0017875001455346675,-0.13470416516065598,-0.0108166666080554,-0.07858443260192867,0.5822885632514954,0.8286214470863342,0.046355855475550024,0.06662869252720022,0.01491753539200415,0.031073125816469142,0.0188260431935653,0.03430383748882827,N
0.0323583340893189,0.19029999772707626,0.04065416629115737,-0.04198171896859997,0.6553002595901489,0.7058475812276205,0.1414720914986481,0.2840774941349331,0.059232397937495365,0.04357042210233904,0.006180386581643593,0.011675806751550376,N
0.07470833448072274,0.045054165646433796,0.0331374993547797,-0.07545900469024974,0.6597614884376526,0.7424860000610352,0.1004460186645679,0.05664371325800131,0.021320481852155074,0.036738525184527616,0.019826316259440774,0.02855247507372929,N
0.03245000044504803,-0.05050833399097123,-0.005087500438094167,-0.10846212009588872,0.5948004722595215,0.8095221320788065,0.08432786479058264,0.12759002561248745,0.03804851408204713,0.03196687749039304,0.02797258065855176,0.05857199258553852,N
0.0337333350131909,0.15899582952260968,-0.0202583322922389,-0.031412358395755235,0.638072152932485,0.7606420318285624,0.10783317259596042,0.22128600264802334,0.05057165651622491,0.02128765977306688,0.02214894895308873,0.02697630046500968,N
0.03487916787465413,-0.02195416747902833,0.010450000098596,-0.03103506528229143,0.5551335016886393,0.8406184116999308,0.128030317515093,0.08847324547420664,0.014655848885253862,0.03670782095802744,0.04172606900426501,0.056957525940664014,N
0.04074583326776827,-0.01704999556144077,0.031212499365210502,-0.0764787172277768,0.45048003395398456,0.88457324107488,0.15711565409401576,0.1749447453746914,0.0213124994188547,0.029031260556096634,0.03608400739865502,0.039279607607637976,N
0.012466666599114698,0.2749083365003268,0.013887501011292132,0.05190355827411014,0.5548582077026367,0.7801848649978638,0.20253391835434933,0.20704343445055132,0.039415041069909056,0.027972574895434785,0.25678283246836314,0.19420203277350861,N
-0.09404999762773507,-0.032541664938132,-0.020212498803933433,-0.04027879051864144,0.6694437265396118,0.7231113711992899,0.07363134358073553,0.04457934206390624,0.050099271493479244,0.0186814969823492,0.016917571594902495,0.03000907367884202,N
-0.0776875019073486,-0.1451999992132187,0.0141624994575977,0.0258039180189371,0.6714831590652466,0.7774367332458496,,,,,,,N
0.02154166608427963,-0.05591666698455807,-0.011183332651853567,-0.0696823100248972,0.6171322663625082,0.7667246262232462,0.02405123459215137,0.012470373025853292,0.02608238727968257,0.01826811425598196,0.050097241740160225,0.033051485471324756,O
0.022366666545470603,-0.02731666713953017,-0.0074708331376314,-0.0455456258108218,0.6231180230776469,0.7509496410687765,0.170247061261478,0.1052603863245778,0.032764357914169775,0.026488878972928148,0.03377888557729335,0.021220553241825743,O
-0.09157499934857087,-0.09725833435853316,-0.012054166446129467,-0.013526536213854934,0.6054769158363342,0.734404722849528,0.10114496345957792,0.0563812602106168,0.029555249576972326,0.025080245690084386,0.2201889249218393,0.2109777718309764,O
-0.009212501967946702,0.11362083069980146,-0.005270833149552299,-0.018150949074576234,0.6194113492965698,0.7923552195231119,0.10230692963880147,0.2701123051491599,0.017226688525193705,0.020769582943856363,0.14645634844304747,0.08410552515599669,O
0.0298374993726611,0.0986562520265579,0.00034375023096800024,-0.02406785357743505,0.6852493286132812,0.7437325716018677,0.022556704880536,0.010597761837791528,0.016625847773287426,0.05739904883169251,0.0046074934792109355,0.027612507801912226,O
-0.0951958342144887,0.10271250456571575,-0.0670083340567847,0.0021719938764969645,0.6305925250053406,0.6916735172271729,0.25504379810237615,0.05503041642690376,0.05902167885942251,0.06918814896091502,0.0378168289213482,0.09015930823820516,P
